"sb $t1,100($t2)         ",,,"sb $t1,100($t2)         ",Store Byte : Store the low-order 8 bits of $t1 into the effective memory byte address
"sb $t1,100000($t2)      ",,,"sb $t1,100000($t2)      ",Store Byte : Store the low-order 8 bits of $t1 into the effective memory byte address
"sb $t1,label            ",,,"sb $t1,label            ",Store Byte : Store the low-order 8 bits of $t1 into the effective memory byte address
"seq $t1,$t2,$t3         ",,Pseudo Instruction,"seq $t1,$t2,$t3         ",Set Equal : if $t2 equal to $t3 then set $t1 to 1 else 0
"sge $t1,$t2,$t3         ",,Pseudo Instruction,"sge $t1,$t2,$t3         ",Set Greater or Equal : if $t2 greater or equal to $t3 then set $t1 to 1 else 0
"sgeu $t1,$t2,$t3        ",,Pseudo Instruction,"sgeu $t1,$t2,$t3        ",Set Greater or Equal Unsigned : if $t2 greater or equal to $t3 (unsigned compare) then set $t1 to 1 else 0
"sgt $t1,$t2,$t3         ",,Pseudo Instruction,"sgt $t1,$t2,$t3         ",Set Greater Than : if $t2 greater than $t3 then set $t1 to 1 else 0
"sgtu $t1,$t2,$t3        ",,Pseudo Instruction,"sgtu $t1,$t2,$t3        ",Set Greater Than Unsigned : if $t2 greater than $t3 (unsigned compare) then set $t1 to 1 else 0
"sh $t1,($t2)            ",Store Halfword,"sh rt, offset(base)","sh $t1,($t2)            ",Store Halfword : Store the low-order 16 bits of $t1 into the effective memory halfword address
"sh $t1,-100($t2)        ",,,"sh $t1,-100($t2)        ",Store halfword : Store the low-order 16 bits of $t1 into the effective memory halfword address
"sh $t1,100($t2)         ",,,"sh $t1,100($t2)         ",Store Halfword : Store the low-order 16 bits of $t1 into the effective memory halfword address
"sh $t1,100000($t2)      ",,,"sh $t1,100000($t2)      ",Store Halfword : Store the low-order 16 bits of $t1 into the effective memory halfword address
"sh $t1,label            ",,,"sh $t1,label            ",Store Halfword : Store the low-order 16 bits of $t1 into the effective memory halfword address
"sle $t1,$t2,$t3         ",,Pseudo Instruction,"sle $t1,$t2,$t3         ",Set Less or Equal : if $t2 less or equal to $t3 then set $t1 to 1 else 0
"sleu $t1,$t2,$t3        ",,Pseudo Instruction,"sleu $t1,$t2,$t3        ",Set Less or Equal Unsigned: if $t2 less or equal to $t3 (unsigned compare) then set $t1 to 1 else 0
"sll $t1,$t2,10          ",Shift Word Left Logical,"sll rd, rt, sa","sll $t1,$t2,10          ",Shift left logical : Set $t1 to result of shifting $t2 left by number of bits specified by immediate
"sllv $t1,$t2,$t3        ",Shift Word Left Logical Variable,"sllv rd, rt, rs","sllv $t1,$t2,$t3        ",Shift left logical variable : Set $t1 to result of shifting $t2 left by number of bits specified by value in low-order 5 bits of $t3
"slt $t1,$t2,$t3         ",Set on Less Than,"slt rd, rs, rt","slt $t1,$t2,$t3         ","Set less than : If $t2 is less than $t3, then set $t1 to 1 else set $t1 to 0"
"slti $t1,$t2,-100       ",Set on Less Than Immediate,"slti rt, rs, immediate","slti $t1,$t2,-100       ","Set less than immediate : If $t2 is less than sign-extended 16-bit immediate, then set $t1 to 1 else set $t1 to 0"
"sltiu $t1,$t2,-100      ",Set on Less Than Immediate Unsigned,"sltiu rt, rs, immediate","sltiu $t1,$t2,-100      ","Set less than immediate unsigned : If $t2 is less than  sign-extended 16-bit immediate using unsigned comparison, then set $t1 to 1 else set $t1 to 0"
"sltu $t1,$t2,$t3        ",Set on Less Than Unsigned,"sltu rd, rs, rt","sltu $t1,$t2,$t3        ","Set less than unsigned : If $t2 is less than $t3 using unsigned comparision, then set $t1 to 1 else set $t1 to 0"
"sne $t1,$t2,$t3         ",,Pseudo Instruction,"sne $t1,$t2,$t3         ",Set Not Equal : if $t2 not equal to $t3 then set $t1 to 1 else 0
"sqrt.d $f2,$f4          ",Floating Point Square Root,"sqrt.fmt fd, fs","sqrt.d $f2,$f4          ",Square root double precision : Set $f2 to double-precision floating point square root of $f4
"sqrt.s $f0,$f1          ",,,"sqrt.s $f0,$f1          ",Square root single precision : Set $f0 to single-precision floating point square root of $f1
"sra $t1,$t2,10          ",Shift Word Right Arithmetic,"sra rd, rt, sa","sra $t1,$t2,10          ",Shift right arithmetic : Set $t1 to result of sign-extended shifting $t2 right by number of bits specified by immediate
"srav $t1,$t2,$t3        ",Shift Word Right Arithmetic Variable,"srav rd, rt, rs","srav $t1,$t2,$t3        ",Shift right arithmetic variable : Set $t1 to result of sign-extended shifting $t2 right by number of bits specified by value in low-order 5 bits of $t3
"srl $t1,$t2,10          ",Shift Word Right Logical,"srl rd, rt, sa","srl $t1,$t2,10          ",Shift right logical : Set $t1 to result of shifting $t2 right by number of bits specified by immediate
"srlv $t1,$t2,$t3        ",Shift Word Right Logical Variable,"srlv rd, rt, rs","srlv $t1,$t2,$t3        ",Shift right logical variable : Set $t1 to result of shifting $t2 right by number of bits specified by value in low-order 5 bits of $t3
"sub $t1,$t2,$t3         ",Subtract Word,"sub rd, rs, rt","sub $t1,$t2,$t3         ",Subtraction with overflow : set $t1 to ($t2 minus $t3)
"sub.d $f2,$f4,$f6       ",Floating Point Subtract,"sub.fmt fd, fs, ft","sub.d $f2,$f4,$f6       ",Floating point subtraction double precision : Set $f2 to double-precision floating point value of $f4 minus $f6
"sub.s $f0,$f1,$f3       ",,,"sub.s $f0,$f1,$f3       ",Floating point subtraction single precision : Set $f0 to single-precision floating point value of $f1  minus $f3
"subu $t1,$t2,$t3        ",Subtract Unsigned Word,"subu rd, rs, rt","subu $t1,$t2,$t3        ","Subtraction unsigned without overflow : set $t1 to ($t2 minus $t3), no overflow"
"sw $t1,($t2)            ",Store Word,"sw rt, offset(base)","sw $t1,($t2)            ",Store Word : Store $t1 contents into effective memory word address
"sw $t1,-100($t2)        ",,,"sw $t1,-100($t2)        ",Store word : Store contents of $t1 into effective memory word address
"sw $t1,100($t2)         ",,,"sw $t1,100($t2)         ",Store Word : Store $t1 contents into effective memory word address
"sw $t1,100000($t2)      ",,,"sw $t1,100000($t2)      ",Store Word : Store $t1 contents into effective memory word address
"sw $t1,label            ",,,"sw $t1,label            ",Store Word : Store $t1 contents into memory word at label's address
"swl $t1,($t2)           ",Store Word Left,"swl rt, offset(base)","swl $t1,($t2)           ","Store Word Left : Store high-order 1 to 4 bytes of $t1 into memory, starting with effective memory byte address and continuing through the low-order byte of its word"
"swl $t1,-100($t2)       ",,,"swl $t1,-100($t2)       ","Store word left : Store high-order 1 to 4 bytes of $t1 into memory, starting with effective byte address and continuing through the low-order byte of its word"
"swl $t1,100($t2)        ",,,"swl $t1,100($t2)        ","Store Word Left : Store high-order 1 to 4 bytes of $t1 into memory, starting with effective memory byte address and continuing through the low-order byte of its word"
"swl $t1,100000($t2)     ",,,"swl $t1,100000($t2)     ","Store Word Left : Store high-order 1 to 4 bytes of $t1 into memory, starting with effective memory byte address and continuing through the low-order byte of its word"
"swl $t1,label           ",,,"swl $t1,label           ","Store Word Left : Store high-order 1 to 4 bytes of $t1 into memory, starting with effective memory byte address and continuing through the low-order byte of its word"
"swr $t1,($t2)           ",Store Word Right,"swr rt, offset(base)","swr $t1,($t2)           ","Store Word Right : Store low-order 1 to 4 bytes of $t1 into memory, starting with high-order byte of word containing effective memory byte address and continuing through that byte address"
"swr $t1,-100($t2)       ",,,"swr $t1,-100($t2)       ","Store word right : Store low-order 1 to 4 bytes of $t1 into memory, starting with high-order byte of word containing effective byte address and continuing through that byte address"
"swr $t1,100($t2)        ",,,"swr $t1,100($t2)        ","Store Word Right : Store low-order 1 to 4 bytes of $t1 into memory, starting with high-order byte of word containing effective memory byte address and continuing through that byte address"
"swr $t1,100000($t2)     ",,,"swr $t1,100000($t2)     ","Store Word Right : Store low-order 1 to 4 bytes of $t1 into memory, starting with high-order byte of word containing effective memory byte address and continuing through that byte address"
"swr $t1,label           ",,,"swr $t1,label           ","Store Word Right : Store low-order 1 to 4 bytes of $t1 into memory, starting with high-order byte of word containing effective memory byte address and continuing through that byte address"
syscall                 ,,,syscall                 ,Issue a system call : Execute the system call specified by value in $v0
"trunc.w.d $f1,$f2       ",Floating Point Truncate to Word Fixed Point,"trunc.w.fmt fd, fs","trunc.w.d $f1,$f2       ",Truncate double precision to word : Set $f1 to 32-bit integer truncation of double-precision float in $f2
"trunc.w.s $f0,$f1       ",,,"trunc.w.s $f0,$f1       ",Truncate single precision to word : Set $f0 to 32-bit integer truncation of single-precision float in $f1
"xor $t1,$t2,$t3         ",Exclusive OR,"xor rd, rs, rt","xor $t1,$t2,$t3         ",Bitwise XOR (exclusive OR) : Set $t1 to bitwise XOR of $t2 and $t3
"xori $t1,$t2,100        ",Exclusive OR Immediate,"xor rt, rs, immediate","xori $t1,$t2,100        ",Bitwise XOR immediate : Set $t1 to bitwise XOR of $t2 and zero-extended 16-bit immediate
"xori $t1,$t2,100000     ",,,"xori $t1,$t2,100000     ",XOR Immediate : set $t1 to ($t2 bitwise-exclusive-OR 32-bit immediate)
