d0,d1
56853.0,36827.0
56634.0,36092.0
54797.0,34991.0
56083.0,34642.0
57324.0,34734.0
56644.0,33949.0
56599.0,31660.0
56909.0,34845.0
55175.0,36385.0
55355.0,35132.0
57163.0,32632.0
54656.0,35199.0
55689.0,35957.0
56210.0,37841.0
56420.0,33286.0
57009.0,36334.0
57114.0,36454.0
55423.0,35207.0
54628.0,35291.0
55716.0,34829.0
55690.0,36922.0
58721.0,31746.0
57952.0,36070.0
51985.0,34337.0
58641.0,32430.0
56192.0,35316.0
56985.0,35542.0
56465.0,36117.0
57200.0,35693.0
55891.0,34988.0
58275.0,34756.0
56789.0,33822.0
55176.0,34355.0
58714.0,33665.0
55969.0,36361.0
57499.0,36311.0
56688.0,33167.0
54920.0,35189.0
58069.0,35003.0
55914.0,37384.0
55815.0,35267.0
57936.0,38129.0
56861.0,35184.0
56861.0,38405.0
54781.0,34591.0
55682.0,34915.0
54042.0,36812.0
56237.0,35712.0
55828.0,33876.0
56932.0,34467.0
55823.0,36440.0
54195.0,36520.0
57430.0,34173.0
52061.0,36486.0
56465.0,35823.0
55387.0,34283.0
56115.0,34542.0
58287.0,35455.0
58122.0,34536.0
54879.0,35558.0
56704.0,37607.0
54624.0,33896.0
55040.0,35677.0
56966.0,36054.0
55765.0,34591.0
54698.0,36576.0
54640.0,37322.0
56910.0,36503.0
56505.0,34457.0
55554.0,34429.0
55308.0,34833.0
54795.0,38573.0
58551.0,34542.0
58552.0,34610.0
54441.0,36098.0
55130.0,32613.0
57531.0,34633.0
57117.0,35949.0
53109.0,36784.0
55451.0,34185.0
55902.0,34462.0
56280.0,36718.0
60540.0,34103.0
57818.0,36474.0
55106.0,35479.0
57263.0,34076.0
56080.0,35833.0
56863.0,33600.0
58485.0,35736.0
52366.0,33053.0
57484.0,33755.0
52702.0,37078.0
54155.0,33837.0
54147.0,34725.0
55576.0,35700.0
55113.0,34231.0
56397.0,33198.0
56312.0,34576.0
55244.0,36679.0
57107.0,35175.0
56661.0,33449.0
56695.0,34640.0
56617.0,59228.0
57407.0,59011.0
58901.0,60114.0
57352.0,60812.0
59438.0,56138.0
57806.0,56025.0
56503.0,61166.0
56656.0,59358.0
60170.0,57766.0
58685.0,61322.0
57369.0,60485.0
55600.0,58573.0
57043.0,58533.0
59247.0,57869.0
58089.0,61808.0
57935.0,60848.0
56349.0,57876.0
56204.0,60259.0
57641.0,60726.0
60182.0,57521.0
60022.0,56705.0
59962.0,57459.0
58378.0,59625.0
59183.0,58245.0
60186.0,59053.0
56402.0,60540.0
56630.0,61148.0
55643.0,56983.0
57911.0,59161.0
59977.0,60098.0
57235.0,58560.0
58478.0,61185.0
57070.0,61127.0
58937.0,59801.0
60236.0,58666.0
59205.0,61100.0
59632.0,59033.0
58405.0,58920.0
57021.0,59529.0
58016.0,59802.0
57012.0,58442.0
57109.0,59398.0
58320.0,58589.0
56113.0,58391.0
59556.0,56505.0
56852.0,60804.0
56330.0,57895.0
55965.0,58019.0
56902.0,58672.0
57580.0,59406.0
58353.0,62374.0
56977.0,59124.0
56207.0,58396.0
56837.0,58776.0
57860.0,58007.0
59493.0,59925.0
56965.0,55756.0
58453.0,57611.0
60288.0,59039.0
56472.0,60292.0
57270.0,58393.0
57411.0,57810.0
54495.0,56286.0
57471.0,60708.0
57040.0,59231.0
55069.0,58403.0
58582.0,60563.0
58507.0,59221.0
55963.0,58727.0
58266.0,59937.0
58350.0,59869.0
57996.0,57100.0
58359.0,59267.0
56736.0,59120.0
57191.0,58526.0
58178.0,57912.0
58133.0,59559.0
60144.0,59867.0
58858.0,58838.0
58041.0,57627.0
57871.0,57993.0
57937.0,57398.0
59274.0,57515.0
58686.0,58126.0
56089.0,59453.0
59235.0,59746.0
59003.0,61704.0
57100.0,58084.0
58711.0,59506.0
56822.0,57104.0
56951.0,60091.0
58351.0,58972.0
54707.0,58958.0
56907.0,60861.0
56458.0,62279.0
56179.0,60407.0
59771.0,58620.0
57474.0,61592.0
59145.0,57682.0
58755.0,58852.0
58171.0,59816.0
58955.0,59061.0
60558.0,58668.0
60861.0,60660.0
56223.0,58061.0
55315.0,59105.0
59297.0,57367.0
57811.0,61984.0
58264.0,58004.0
56017.0,58866.0
57858.0,56213.0
57465.0,60338.0
59063.0,61023.0
56919.0,61704.0
57420.0,56995.0
56193.0,57306.0
59212.0,58881.0
59520.0,57478.0
58805.0,58937.0
58643.0,62544.0
60648.0,59950.0
57662.0,59776.0
58328.0,59426.0
59150.0,57549.0
61702.0,59116.0
55775.0,60586.0
60172.0,57152.0
57689.0,60812.0
55641.0,58329.0
55762.0,60953.0
58683.0,56655.0
57150.0,58278.0
57181.0,60791.0
60349.0,57522.0
58681.0,58891.0
58624.0,59242.0
57407.0,59508.0
54651.0,60660.0
58807.0,58596.0
59630.0,59564.0
57108.0,59720.0
56242.0,59503.0
58202.0,60472.0
57838.0,58760.0
56085.0,59393.0
55757.0,59177.0
58911.0,56004.0
56167.0,58614.0
60299.0,57769.0
59461.0,57251.0
35512.0,36208.0
33376.0,36551.0
33828.0,36597.0
36931.0,33530.0
36370.0,38758.0
36729.0,36670.0
33514.0,34146.0
36407.0,35495.0
35630.0,35459.0
34820.0,37180.0
34921.0,35483.0
37318.0,35818.0
37576.0,34698.0
36717.0,38099.0
38530.0,37831.0
39377.0,39534.0
33950.0,37142.0
34990.0,35506.0
34783.0,33974.0
36192.0,38539.0
34219.0,37328.0
34555.0,35089.0
34158.0,36693.0
36053.0,35896.0
36195.0,37293.0
36958.0,38782.0
35325.0,37788.0
35221.0,36740.0
34808.0,33214.0
35643.0,36981.0
38225.0,37518.0
36711.0,36937.0
35197.0,38633.0
35500.0,37367.0
35899.0,36838.0
35269.0,35770.0
36065.0,35605.0
38896.0,38874.0
35552.0,35365.0
34086.0,35320.0
34657.0,37659.0
36377.0,38481.0
36208.0,36470.0
36174.0,35366.0
35185.0,36969.0
36226.0,39249.0
34648.0,35191.0
36476.0,38652.0
35034.0,37601.0
32973.0,36846.0
34943.0,35113.0
36629.0,38099.0
37612.0,38699.0
35600.0,34522.0
35161.0,35366.0
34184.0,37127.0
33194.0,36579.0
37311.0,37517.0
38567.0,35265.0
35982.0,34177.0
37489.0,35913.0
31762.0,39479.0
35747.0,35961.0
35928.0,38445.0
35638.0,32848.0
37050.0,38142.0
33116.0,38702.0
34633.0,34884.0
34746.0,37190.0
33487.0,38175.0
35714.0,35353.0
36116.0,35530.0
37434.0,37095.0
35150.0,37142.0
32495.0,35895.0
34964.0,36011.0
35946.0,35699.0
36199.0,36941.0
33997.0,35399.0
35602.0,35147.0
34553.0,36316.0
38155.0,36389.0
35358.0,36948.0
33790.0,38439.0
36047.0,36617.0
34123.0,37958.0
35751.0,36873.0
34499.0,35534.0
34955.0,36224.0
32527.0,34568.0
34988.0,36892.0
37289.0,35052.0
34333.0,37089.0
36922.0,38430.0
36639.0,38543.0
35862.0,37994.0
35706.0,35668.0
35082.0,36107.0
36706.0,35481.0
34908.0,37903.0
37647.0,35555.0
35783.0,37166.0
37402.0,36276.0
35670.0,37962.0
34946.0,37735.0
33915.0,36655.0
34505.0,38899.0
33015.0,34994.0
33736.0,36497.0
35715.0,38983.0
36897.0,38179.0
37190.0,36876.0
36506.0,37796.0
35348.0,35091.0
35158.0,36723.0
36329.0,34019.0
34189.0,35807.0
35355.0,35916.0
33189.0,39289.0
37321.0,36461.0
37955.0,38784.0
33228.0,37025.0
34885.0,37762.0
36792.0,36418.0
35316.0,33423.0
33494.0,36540.0
33419.0,32877.0
33289.0,37628.0
34116.0,36691.0
36360.0,37624.0
34564.0,38714.0
35715.0,35049.0
36260.0,35245.0
35993.0,36755.0
34947.0,37142.0
34177.0,36131.0
34666.0,35740.0
34429.0,38562.0
35129.0,38752.0
36452.0,37390.0
35397.0,38645.0
38050.0,37010.0
34639.0,35788.0
32388.0,32912.0
34595.0,33970.0
35045.0,35212.0
37004.0,35221.0
35398.0,34770.0
35668.0,37707.0
35582.0,36628.0
35758.0,61383.0
37510.0,58769.0
35937.0,58405.0
33096.0,58751.0
37411.0,59122.0
37356.0,56126.0
36024.0,58025.0
35873.0,57697.0
35043.0,57610.0
38898.0,57418.0
35756.0,56883.0
35770.0,57807.0
35393.0,59625.0
32705.0,60775.0
36112.0,57732.0
37949.0,59005.0
35942.0,60910.0
35962.0,58314.0
34975.0,56890.0
36383.0,56022.0
33530.0,56923.0
35784.0,57029.0
37004.0,59517.0
38885.0,57734.0
34875.0,58388.0
35249.0,56647.0
35783.0,56895.0
36231.0,58437.0
34200.0,56925.0
34007.0,59541.0
36695.0,57484.0
38784.0,58347.0
35592.0,58810.0
34117.0,58619.0
39624.0,59103.0
33206.0,57563.0
34604.0,59669.0
36244.0,56138.0
36930.0,55331.0
37122.0,56772.0
35993.0,58661.0
37553.0,58116.0
35848.0,59537.0
38069.0,55943.0
36066.0,57264.0
32124.0,60045.0
34899.0,58230.0
34273.0,57126.0
35111.0,58432.0
35084.0,59440.0
36584.0,56278.0
37828.0,57851.0
37832.0,60136.0
37545.0,58893.0
34908.0,60044.0
34987.0,58420.0
35275.0,57488.0
38898.0,59326.0
36797.0,57177.0
36422.0,58722.0
37089.0,58692.0
38608.0,57465.0
32095.0,59743.0
35152.0,57713.0
33558.0,57552.0
37697.0,57060.0
33063.0,56115.0
36333.0,60512.0
35787.0,56466.0
32799.0,57530.0
34681.0,58065.0
35761.0,58216.0
37112.0,58015.0
39732.0,56921.0
34913.0,61426.0
37747.0,58700.0
34791.0,58145.0
34951.0,57945.0
37506.0,58549.0
35193.0,58621.0
37935.0,58459.0
36620.0,58389.0
38451.0,59019.0
34554.0,57983.0
34159.0,58997.0
36524.0,55728.0
33395.0,58278.0
34766.0,58226.0
35824.0,58802.0
38495.0,57407.0
37013.0,61138.0
34997.0,58446.0
37319.0,55871.0
34725.0,59050.0
33199.0,57554.0
35014.0,60821.0
34503.0,57015.0
37606.0,55666.0
36898.0,56928.0
39365.0,57730.0
36491.0,57842.0
34747.0,60283.0
37080.0,56004.0
36613.0,57187.0
36411.0,60222.0
36755.0,56506.0
38026.0,57280.0
33856.0,55956.0
35289.0,56894.0
37266.0,56882.0
36339.0,59245.0
34473.0,57654.0
38077.0,58627.0
36499.0,57389.0
35972.0,56943.0
34357.0,59322.0
36181.0,57684.0
35960.0,57198.0
35581.0,56575.0
35128.0,56951.0
32935.0,60307.0
32599.0,57242.0
35589.0,56711.0
33182.0,58518.0
37456.0,56022.0
35008.0,57917.0
36887.0,58929.0
34622.0,57152.0
36318.0,58811.0
33776.0,55987.0
36379.0,60152.0
34697.0,59793.0
36394.0,58547.0
34136.0,58308.0
38034.0,58930.0
34660.0,57638.0
35981.0,57014.0
36088.0,59612.0
35259.0,57182.0
35608.0,59727.0
38215.0,56305.0
35757.0,57154.0
39108.0,56012.0
35532.0,57502.0
36791.0,56396.0
36624.0,58909.0
34771.0,59105.0
36021.0,57104.0
34483.0,57326.0
36590.0,58007.0
30519.0,60575.0
29428.0,57368.0
30187.0,59977.0
34340.0,61421.0
29923.0,60355.0
30489.0,60077.0
30296.0,61349.0
30866.0,61518.0
30182.0,61719.0
28368.0,60908.0
31926.0,61137.0
28683.0,57407.0
31067.0,60362.0
30509.0,59837.0
27876.0,58342.0
33271.0,57782.0
29384.0,62711.0
29900.0,61662.0
31942.0,60281.0
31730.0,60252.0
30227.0,60750.0
32813.0,61223.0
29611.0,60580.0
28715.0,59480.0
29218.0,59842.0
28632.0,58133.0
31228.0,60401.0
28905.0,58423.0
28036.0,60557.0
30812.0,58352.0
29795.0,59553.0
31180.0,59521.0
29076.0,64142.0
31575.0,58716.0
30790.0,59476.0
30263.0,59404.0
30148.0,61153.0
31320.0,60589.0
32172.0,60307.0
29673.0,59444.0
31229.0,60305.0
30843.0,59648.0
28195.0,61205.0
29994.0,62114.0
31175.0,60213.0
27161.0,58169.0
29683.0,60458.0
32238.0,58780.0
27350.0,59069.0
30122.0,58919.0
31670.0,61143.0
28257.0,58652.0
28721.0,59763.0
30131.0,60185.0
33108.0,58316.0
28220.0,62367.0
31245.0,59699.0
28369.0,62327.0
30721.0,60879.0
31953.0,59220.0
32018.0,59149.0
30811.0,58156.0
29254.0,59416.0
29697.0,59137.0
31812.0,61323.0
30354.0,61456.0
28198.0,60605.0
30924.0,57500.0
29247.0,59944.0
32147.0,60334.0
31134.0,58676.0
31721.0,59362.0
29427.0,60395.0
28783.0,57383.0
26472.0,60530.0
31018.0,59733.0
30262.0,60642.0
30235.0,59736.0
30890.0,60903.0
30918.0,59961.0
32966.0,61052.0
32249.0,59188.0
30408.0,63018.0
30359.0,60314.0
31477.0,59334.0
32602.0,62162.0
30499.0,61558.0
31078.0,59348.0
31397.0,60532.0
30013.0,59736.0
28794.0,56826.0
29754.0,63112.0
32753.0,58596.0
27987.0,58149.0
30571.0,61249.0
30539.0,60470.0
29782.0,61349.0
29079.0,61553.0
29691.0,61444.0
32169.0,61430.0
32179.0,62498.0
28294.0,60680.0
31265.0,60482.0
32587.0,59699.0
30750.0,58834.0
26974.0,62911.0
31076.0,58489.0
30840.0,60498.0
32539.0,58342.0
27896.0,59461.0
29766.0,58683.0
29790.0,59882.0
31982.0,57681.0
29949.0,60400.0
31465.0,60313.0
29115.0,62802.0
27314.0,59327.0
29317.0,64018.0
29895.0,58833.0
30885.0,61062.0
28036.0,58962.0
30823.0,59078.0
32856.0,59784.0
30362.0,59196.0
28541.0,58430.0
27471.0,62782.0
29643.0,57325.0
31582.0,61732.0
32004.0,62660.0
27038.0,60527.0
30099.0,59667.0
28169.0,57906.0
30742.0,63924.0
32581.0,58888.0
30334.0,59872.0
31245.0,58928.0
31379.0,58565.0
31448.0,59927.0
31470.0,59923.0
28765.0,57296.0
27973.0,59365.0
29885.0,58983.0
31657.0,59010.0
29468.0,61338.0
32938.0,61527.0
28751.0,58360.0
29694.0,59689.0
29540.0,59352.0
28078.0,58870.0
29067.0,60173.0
27091.0,54253.0
25124.0,57119.0
24089.0,56850.0
25810.0,55297.0
25926.0,58142.0
24426.0,55480.0
25210.0,58815.0
25417.0,57487.0
24312.0,54819.0
26499.0,54391.0
24887.0,53865.0
25528.0,57475.0
26769.0,56753.0
28476.0,54046.0
24636.0,56094.0
24740.0,57086.0
28047.0,56907.0
24741.0,56290.0
26841.0,54215.0
27701.0,55093.0
24882.0,54495.0
26259.0,55919.0
29105.0,56069.0
26732.0,56854.0
26151.0,55931.0
24476.0,56502.0
27713.0,57427.0
27368.0,54677.0
26140.0,55358.0
23516.0,55985.0
26211.0,56561.0
27130.0,55011.0
25948.0,55864.0
25596.0,58567.0
27205.0,55025.0
28236.0,54891.0
27897.0,57731.0
27478.0,57943.0
25888.0,54491.0
27173.0,54448.0
27532.0,59289.0
26674.0,53557.0
25846.0,54507.0
25991.0,58191.0
27551.0,56259.0
28449.0,55196.0
27670.0,56086.0
26945.0,58804.0
25177.0,55242.0
25339.0,56578.0
27126.0,54499.0
25718.0,54991.0
26385.0,53305.0
27360.0,55934.0
27288.0,56112.0
27361.0,56240.0
25878.0,52642.0
26181.0,57969.0
27473.0,55944.0
25369.0,55414.0
25655.0,56158.0
26016.0,56218.0
24424.0,56102.0
25310.0,58129.0
29533.0,56041.0
25550.0,58911.0
26789.0,53709.0
26946.0,57437.0
26058.0,58097.0
26555.0,55832.0
24231.0,55657.0
28028.0,57612.0
27149.0,56242.0
28224.0,57542.0
24968.0,57913.0
25717.0,58732.0
28411.0,56537.0
25109.0,56417.0
28547.0,57790.0
26228.0,54976.0
26848.0,55785.0
25848.0,56325.0
22974.0,56798.0
26160.0,57328.0
27525.0,54513.0
24142.0,55523.0
28861.0,57184.0
25822.0,59362.0
25222.0,55964.0
24703.0,55336.0
25646.0,54908.0
28298.0,57069.0
27859.0,55067.0
25189.0,57568.0
26965.0,56632.0
27120.0,56152.0
23696.0,54533.0
24570.0,55662.0
24288.0,57687.0
27682.0,54025.0
28689.0,57577.0
25866.0,55125.0
28892.0,56367.0
27181.0,56894.0
27722.0,55535.0
26440.0,56269.0
25068.0,56180.0
25350.0,56240.0
24894.0,55489.0
26916.0,58640.0
26856.0,58680.0
26989.0,55322.0
27587.0,57391.0
28152.0,57574.0
26384.0,59489.0
27605.0,55558.0
25129.0,54989.0
25784.0,57903.0
25439.0,55060.0
27859.0,55438.0
27879.0,53983.0
26119.0,55228.0
24690.0,57613.0
26625.0,55961.0
25593.0,53412.0
28416.0,57001.0
27467.0,57447.0
25343.0,54674.0
27552.0,55144.0
25340.0,53689.0
28399.0,57539.0
24710.0,56117.0
26359.0,56268.0
27427.0,54209.0
25496.0,52962.0
25661.0,57052.0
26695.0,59233.0
27268.0,55029.0
28234.0,53574.0
24946.0,55995.0
24659.0,58265.0
23172.0,56902.0
25794.0,56088.0
28875.0,55935.0
25031.0,56372.0
25766.0,56091.0
25819.0,57753.0
26560.0,56548.0
24824.0,54698.0
27012.0,53620.0
19025.0,62636.0
19900.0,60714.0
18954.0,57047.0
19344.0,62840.0
17751.0,61428.0
21627.0,58160.0
22326.0,60658.0
19382.0,63395.0
21972.0,60531.0
20134.0,61633.0
20702.0,61057.0
21312.0,59368.0
18481.0,60786.0
18767.0,60985.0
20334.0,61581.0
19526.0,59848.0
22697.0,58797.0
19294.0,59703.0
20526.0,60843.0
18772.0,60025.0
18039.0,59768.0
21628.0,60449.0
19021.0,61319.0
18575.0,61722.0
20836.0,59046.0
20105.0,59016.0
19699.0,62296.0
18817.0,58878.0
18943.0,58109.0
18815.0,62114.0
22810.0,58901.0
21185.0,60062.0
20509.0,59928.0
20804.0,60148.0
19594.0,59972.0
18197.0,61377.0
19537.0,61008.0
19595.0,58362.0
18875.0,60987.0
21148.0,58036.0
20417.0,60494.0
18640.0,59549.0
18415.0,57704.0
19158.0,59031.0
19098.0,60621.0
19527.0,58633.0
17848.0,61122.0
21104.0,59172.0
19291.0,57452.0
19934.0,60059.0
19522.0,63016.0
18689.0,60259.0
18453.0,61868.0
18837.0,60633.0
21045.0,63698.0
18910.0,61556.0
19054.0,59966.0
19627.0,61579.0
19455.0,56683.0
19555.0,60570.0
18121.0,58870.0
20010.0,59733.0
20066.0,61008.0
22093.0,61464.0
18862.0,58907.0
20201.0,60795.0
20130.0,59952.0
16642.0,61808.0
19757.0,56557.0
19668.0,59725.0
19400.0,59155.0
19361.0,60098.0
19050.0,60020.0
20802.0,61143.0
20315.0,58888.0
20089.0,62129.0
21129.0,61824.0
19037.0,59703.0
19762.0,60770.0
20528.0,60152.0
18805.0,60199.0
17439.0,61792.0
18764.0,59172.0
19267.0,62597.0
19058.0,56889.0
18920.0,61294.0
18703.0,62842.0
20482.0,60234.0
20238.0,61647.0
18728.0,61944.0
22126.0,61424.0
20128.0,61744.0
18698.0,58855.0
20003.0,60955.0
19073.0,60999.0
16391.0,59781.0
18783.0,62031.0
17429.0,60166.0
18201.0,61721.0
20045.0,61007.0
19904.0,61451.0
18277.0,62796.0
17796.0,59483.0
19306.0,60051.0
21523.0,61439.0
19698.0,58963.0
20282.0,58698.0
20513.0,62539.0
18124.0,58780.0
19041.0,61593.0
18552.0,59781.0
20263.0,60620.0
19681.0,57745.0
21673.0,59416.0
20812.0,62779.0
19719.0,60027.0
20454.0,62980.0
17880.0,59110.0
20713.0,58152.0
22211.0,58498.0
18661.0,59697.0
21799.0,60449.0
20230.0,60131.0
20187.0,59082.0
19560.0,60184.0
20009.0,60409.0
19007.0,61003.0
18182.0,57369.0
20612.0,58724.0
16944.0,58772.0
19439.0,61775.0
19685.0,60178.0
20653.0,62961.0
18288.0,60306.0
21349.0,61968.0
21514.0,61173.0
20433.0,59887.0
18757.0,59265.0
19628.0,61511.0
17601.0,61680.0
20274.0,60701.0
20308.0,60378.0
20970.0,58660.0
18730.0,60090.0
19963.0,60202.0
21348.0,60804.0
19728.0,61905.0
19366.0,62085.0
18830.0,61493.0
19969.0,62625.0
18909.0,52601.0
17116.0,51058.0
16100.0,53394.0
16090.0,53751.0
20166.0,55842.0
15917.0,52931.0
15656.0,55281.0
18871.0,51566.0
19414.0,54082.0
16437.0,52739.0
16028.0,55929.0
15972.0,53146.0
16536.0,53987.0
17538.0,51935.0
18616.0,53201.0
14920.0,50298.0
16174.0,53398.0
19439.0,53600.0
17104.0,54251.0
19058.0,51974.0
20108.0,52854.0
18266.0,56898.0
17090.0,51246.0
13744.0,52654.0
16054.0,55988.0
16600.0,53018.0
17561.0,51049.0
17282.0,55598.0
16817.0,51881.0
18255.0,53443.0
17770.0,54173.0
14731.0,51470.0
16075.0,54791.0
15392.0,53579.0
17559.0,55061.0
17360.0,55652.0
14388.0,53648.0
15825.0,51910.0
17510.0,52863.0
17566.0,57245.0
18051.0,55242.0
16594.0,53441.0
16204.0,53729.0
17390.0,56678.0
14977.0,52231.0
16886.0,55893.0
14490.0,52708.0
16637.0,55718.0
15752.0,52224.0
15199.0,53223.0
19510.0,54266.0
16992.0,51815.0
16195.0,54362.0
17567.0,50758.0
15793.0,51066.0
16118.0,53752.0
15910.0,55839.0
17444.0,52150.0
16701.0,54462.0
18390.0,54942.0
16024.0,52949.0
17396.0,57433.0
17185.0,53896.0
16929.0,52931.0
16473.0,50288.0
19632.0,53822.0
18228.0,55601.0
17002.0,51945.0
20576.0,52371.0
17214.0,54634.0
18039.0,52392.0
16200.0,53672.0
17989.0,52479.0
16196.0,56850.0
20426.0,55459.0
16328.0,52639.0
16901.0,53816.0
14983.0,53966.0
16069.0,52884.0
16166.0,54679.0
16394.0,51979.0
14029.0,53667.0
16543.0,54520.0
14194.0,54889.0
17526.0,54728.0
14416.0,54620.0
15789.0,54786.0
16844.0,54821.0
17589.0,54560.0
18786.0,52874.0
14749.0,53899.0
17675.0,52826.0
15589.0,56047.0
16412.0,53126.0
18310.0,54461.0
15914.0,53383.0
13959.0,53191.0
18551.0,54688.0
17436.0,53910.0
16530.0,51754.0
17108.0,54583.0
18315.0,55201.0
16733.0,54802.0
15211.0,52424.0
17296.0,54776.0
17220.0,53722.0
16512.0,55230.0
17191.0,56131.0
17849.0,53689.0
14508.0,53392.0
17680.0,54393.0
16998.0,52999.0
17369.0,56734.0
16868.0,53705.0
16577.0,53157.0
15724.0,54447.0
19695.0,53726.0
14816.0,55172.0
16724.0,55595.0
15903.0,55703.0
14952.0,51337.0
15669.0,56859.0
18263.0,55490.0
17212.0,54748.0
16308.0,53650.0
17535.0,53169.0
16694.0,54124.0
16727.0,55149.0
19648.0,54157.0
16082.0,51794.0
16517.0,54872.0
17584.0,53227.0
18154.0,55292.0
13742.0,53876.0
16838.0,55160.0
15291.0,54334.0
17148.0,54571.0
18489.0,51924.0
17334.0,54335.0
17094.0,53425.0
19556.0,52167.0
15922.0,53981.0
14801.0,53213.0
15873.0,55374.0
16346.0,54075.0
15942.0,56662.0
16933.0,53507.0
17570.0,54450.0
16512.0,50780.0
14561.0,54365.0
11758.0,49219.0
8509.0,49110.0
10643.0,50924.0
12244.0,49180.0
8668.0,50711.0
11661.0,52373.0
10710.0,50492.0
9441.0,50343.0
10203.0,50042.0
10444.0,51042.0
11707.0,50831.0
10932.0,49591.0
10055.0,48235.0
10793.0,49879.0
11346.0,49957.0
12329.0,48590.0
7306.0,50995.0
11304.0,50748.0
10547.0,48630.0
8558.0,49409.0
9815.0,50653.0
10895.0,49868.0
10511.0,49865.0
10968.0,50319.0
8626.0,51634.0
12700.0,50715.0
11648.0,50442.0
11109.0,51972.0
9348.0,50510.0
8881.0,51111.0
12093.0,50390.0
9631.0,49449.0
11266.0,47149.0
9750.0,52405.0
11972.0,49353.0
9139.0,52976.0
11504.0,49504.0
9596.0,47780.0
10112.0,52474.0
10809.0,50800.0
11608.0,49849.0
12909.0,50774.0
11096.0,51227.0
10558.0,50509.0
11133.0,48302.0
8537.0,48947.0
12548.0,51547.0
9069.0,49741.0
7978.0,51465.0
10282.0,52410.0
12271.0,50801.0
10670.0,49473.0
10459.0,50893.0
11233.0,50321.0
9652.0,49848.0
9310.0,50120.0
7847.0,47923.0
10681.0,48326.0
10779.0,50685.0
9547.0,51751.0
12640.0,49781.0
8744.0,49618.0
11504.0,49613.0
11317.0,51837.0
10360.0,51110.0
10893.0,49089.0
8608.0,48734.0
8184.0,47904.0
10734.0,50592.0
6726.0,50619.0
9254.0,50786.0
8430.0,51751.0
8412.0,50016.0
7820.0,49655.0
9143.0,49825.0
11636.0,49520.0
8633.0,50850.0
8329.0,52004.0
12866.0,49685.0
10864.0,47595.0
11402.0,49037.0
10935.0,49427.0
10531.0,50395.0
8351.0,49532.0
11738.0,49383.0
11476.0,47853.0
9222.0,51346.0
10625.0,50748.0
9912.0,51973.0
10457.0,49183.0
13815.0,48988.0
10458.0,50079.0
9284.0,50452.0
12447.0,51465.0
9095.0,50175.0
11303.0,50343.0
12291.0,48192.0
9704.0,50842.0
10909.0,50127.0
8770.0,51221.0
9633.0,50259.0
10215.0,49540.0
10500.0,51664.0
7655.0,49235.0
12231.0,48044.0
12056.0,49839.0
12989.0,48969.0
8430.0,50059.0
10967.0,51076.0
9484.0,49619.0
10754.0,48878.0
11001.0,48738.0
10219.0,49251.0
9783.0,49864.0
9593.0,51293.0
7636.0,50773.0
9374.0,48912.0
7403.0,51446.0
8488.0,49132.0
6877.0,51095.0
10075.0,48613.0
11682.0,49377.0
7365.0,50119.0
10640.0,51413.0
10325.0,50271.0
9507.0,52117.0
13322.0,49302.0
11021.0,50533.0
10948.0,53029.0
10981.0,49305.0
10581.0,50713.0
9337.0,51408.0
8769.0,52311.0
10633.0,50668.0
11264.0,52550.0
9934.0,51608.0
10484.0,52679.0
9548.0,49906.0
9943.0,49251.0
9219.0,49078.0
9704.0,54563.0
11749.0,48185.0
9725.0,49372.0
11138.0,48042.0
9725.0,51363.0
10455.0,50923.0
6812.0,50588.0
10896.0,49165.0
10714.0,49809.0
9899.0,49825.0
3338.0,55373.0
5467.0,53449.0
4515.0,54198.0
4103.0,54138.0
4880.0,52026.0
5551.0,54081.0
4818.0,54966.0
5561.0,54946.0
5313.0,53165.0
6657.0,54030.0
2946.0,53519.0
5335.0,52707.0
6960.0,49868.0
4170.0,52692.0
3087.0,54671.0
3957.0,54917.0
3559.0,52709.0
1751.0,53803.0
6509.0,52969.0
6605.0,54026.0
5923.0,55070.0
3491.0,55102.0
3349.0,52989.0
6873.0,51646.0
2659.0,53491.0
3437.0,53344.0
4705.0,54499.0
4929.0,51048.0
2827.0,53608.0
5927.0,52888.0
4322.0,52748.0
4955.0,52009.0
4671.0,53807.0
4714.0,57001.0
4979.0,54941.0
7352.0,50106.0
3816.0,53652.0
2236.0,53293.0
5039.0,52221.0
2895.0,53486.0
4342.0,52387.0
3552.0,57334.0
2689.0,54448.0
4915.0,55806.0
2313.0,53188.0
4370.0,53405.0
2855.0,54469.0
5484.0,54333.0
2777.0,56320.0
7256.0,53698.0
5435.0,52033.0
4450.0,56025.0
2046.0,55342.0
6618.0,53179.0
5842.0,52841.0
5307.0,54059.0
6928.0,53837.0
6501.0,54599.0
5849.0,53803.0
4082.0,52913.0
4045.0,55500.0
3632.0,53074.0
4377.0,55602.0
4948.0,56325.0
7543.0,53366.0
5671.0,52955.0
5454.0,53781.0
2497.0,53171.0
5723.0,53999.0
3471.0,54498.0
4734.0,55609.0
6656.0,55193.0
4525.0,54327.0
3899.0,53619.0
4290.0,52333.0
5984.0,54785.0
5365.0,53430.0
5701.0,54322.0
5909.0,53917.0
5607.0,53420.0
6763.0,54572.0
4978.0,54499.0
4293.0,55401.0
6172.0,53566.0
4899.0,54374.0
4316.0,54712.0
5698.0,52940.0
4194.0,52747.0
4412.0,53232.0
5461.0,55324.0
5217.0,55918.0
4525.0,54739.0
3414.0,54902.0
4864.0,52852.0
6435.0,52672.0
3715.0,53236.0
4207.0,55247.0
